sentence_id,token_id,semiotic,before,class,after
6696,6,PLAIN,pleasing,RemainSelf,pleasing
6696,7,PLAIN,set,RemainSelf,set
6696,8,PLAIN,of,RemainSelf,of
6696,9,PLAIN,laws,RemainSelf,laws
6696,10,PLAIN,those,RemainSelf,those
6696,11,PLAIN,who,RemainSelf,who
6696,12,PLAIN,come,RemainSelf,come
6696,13,PLAIN,to,RemainSelf,to
6696,14,PLAIN,them,RemainSelf,them
6696,15,PLAIN,from,RemainSelf,from
6696,16,PLAIN,our,RemainSelf,our
6696,17,PLAIN,country,RemainSelf,country
6696,18,PUNCT,.,RemainSelf,.
6697,0,PUNCT,"""",RemainSelf,""""
6697,1,PUNCT,',RemainSelf,'
6697,2,PUNCT,',RemainSelf,'
6697,3,LETTERS,CBC,ToBeNormalized,c b c
6697,4,PUNCT,/,RemainSelf,/
6697,5,PLAIN,Radio,RemainSelf,Radio
6697,6,PLAIN,Canada,RemainSelf,Canada
6697,7,PLAIN,remains,RemainSelf,remains
6697,8,PLAIN,committed,RemainSelf,committed
6697,9,PLAIN,to,RemainSelf,to
6697,10,PLAIN,serving,RemainSelf,serving
6697,11,PLAIN,the,RemainSelf,the
6697,12,PLAIN,Province,RemainSelf,Province
6697,13,PLAIN,of,RemainSelf,of
6697,14,PLAIN,New,RemainSelf,New
6697,15,PLAIN,Brunswick,RemainSelf,Brunswick
6697,16,PUNCT,',RemainSelf,'
6697,17,PUNCT,',RemainSelf,'
6697,18,PUNCT,"""",RemainSelf,""""
6697,19,PUNCT,.,RemainSelf,.
6698,0,PLAIN,It,RemainSelf,It
6698,1,PLAIN,can,RemainSelf,can
6698,2,PLAIN,be,RemainSelf,be
6698,3,PLAIN,associated,RemainSelf,associated
6698,4,PLAIN,with,RemainSelf,with
6698,5,PLAIN,disorders,RemainSelf,disorders
6698,6,PLAIN,of,RemainSelf,of
6698,7,PLAIN,the,RemainSelf,the
6698,8,PLAIN,tracheoesophageal,RemainSelf,tracheoesophageal
6698,9,PLAIN,septum,RemainSelf,septum
6698,10,PUNCT,.,RemainSelf,.
6699,0,PLAIN,After,RemainSelf,After
6699,1,PLAIN,the,RemainSelf,the
6699,2,PLAIN,election,RemainSelf,election
6699,3,PUNCT,",",RemainSelf,","
6699,4,PLAIN,Lee's,RemainSelf,Lee's
6699,5,PLAIN,strong,RemainSelf,strong
6699,6,PLAIN,relationship,RemainSelf,relationship
6699,7,PLAIN,with,RemainSelf,with
6699,8,PLAIN,the,RemainSelf,the
6699,9,PLAIN,opponent,RemainSelf,opponent
6699,10,PLAIN,became,RemainSelf,became
6699,11,PLAIN,apparent,RemainSelf,apparent
6699,12,PUNCT,.,RemainSelf,.
6700,0,PLAIN,Effects,RemainSelf,Effects
6700,1,PLAIN,of,RemainSelf,of
6700,2,PLAIN,Field,RemainSelf,Field
6700,3,PLAIN,of,RemainSelf,of
6700,4,PLAIN,View,RemainSelf,View
6700,5,PLAIN,and,RemainSelf,and
6700,6,PLAIN,Stereo,RemainSelf,Stereo
6700,7,PLAIN,Graphics,RemainSelf,Graphics
6700,8,PLAIN,on,RemainSelf,on
6700,9,PLAIN,Memory,RemainSelf,Memory
6700,10,PLAIN,in,RemainSelf,in
6700,11,PLAIN,Immersive,RemainSelf,Immersive
6700,12,PLAIN,Command,RemainSelf,Command
6700,13,PLAIN,and,RemainSelf,and
6700,14,PLAIN,Control,RemainSelf,Control
6700,15,PUNCT,.,RemainSelf,.
6701,0,PLAIN,Archived,RemainSelf,Archived
6701,1,PLAIN,from,RemainSelf,from
6701,2,PLAIN,the,RemainSelf,the
6701,3,PLAIN,original,RemainSelf,original
6701,4,PLAIN,on,RemainSelf,on
6701,5,DATE,23 August 2004,ToBeNormalized,the twenty third of august two thousand four
6701,6,PUNCT,.,RemainSelf,.
6702,0,DATE,2006,ToBeNormalized,two thousand six
6702,1,PLAIN,San,RemainSelf,San
6702,2,PLAIN,Francisco's,RemainSelf,Francisco's
6702,3,LETTERS,SFJAZZ,ToBeNormalized,s f j a z z
6702,4,PLAIN,Beacon,RemainSelf,Beacon
6702,5,PLAIN,Award,RemainSelf,Award
6702,6,PLAIN,recipient,RemainSelf,recipient
6702,7,PUNCT,.,RemainSelf,.
6703,0,PUNCT,"""",RemainSelf,""""
6703,1,PLAIN,An,RemainSelf,An
6703,2,PLAIN,Analysis,RemainSelf,Analysis
6703,3,PLAIN,of,RemainSelf,of
6703,4,PLAIN,Tomas,RemainSelf,Tomas
6703,5,PLAIN,Svoboda's,RemainSelf,Svoboda's
6703,6,PLAIN,Concerto,RemainSelf,Concerto
6703,7,PLAIN,for,RemainSelf,for
6703,8,PLAIN,Marimba,RemainSelf,Marimba
6703,9,PLAIN,and,RemainSelf,and
6703,10,PLAIN,Orchestra,RemainSelf,Orchestra
6703,11,PUNCT,"""",RemainSelf,""""
6703,12,PUNCT,.,RemainSelf,.
6704,0,PLAIN,The,RemainSelf,The
6704,1,PLAIN,Palatine,RemainSelf,Palatine
6704,2,PLAIN,Park,RemainSelf,Park
6704,3,PLAIN,District,RemainSelf,District
6704,4,PLAIN,purchased,RemainSelf,purchased
6704,5,PLAIN,the,RemainSelf,the
6704,6,PLAIN,facility,RemainSelf,facility
6704,7,PLAIN,in,RemainSelf,in
6704,8,DATE,1989,ToBeNormalized,nineteen eighty nine
6704,9,PUNCT,",",RemainSelf,","
6704,10,PLAIN,and,RemainSelf,and
6704,11,PLAIN,Palatine,RemainSelf,Palatine
6704,12,PLAIN,Stables,RemainSelf,Stables
6704,13,PLAIN,is,RemainSelf,is
6704,14,PLAIN,home,RemainSelf,home
6704,15,PLAIN,to,RemainSelf,to
6704,16,PLAIN,approximately,RemainSelf,approximately
6704,17,CARDINAL,70,ToBeNormalized,seventy
6704,18,PLAIN,horses,RemainSelf,horses
6704,19,PUNCT,.,RemainSelf,.
6705,0,PLAIN,In,RemainSelf,In
6705,1,PLAIN,North,RemainSelf,North
6705,2,PLAIN,America,RemainSelf,America
6705,3,PUNCT,",",RemainSelf,","
6705,4,PLAIN,primitive,RemainSelf,primitive
6705,5,PLAIN,skills,RemainSelf,skills
6705,6,PLAIN,enthusiasts,RemainSelf,enthusiasts
6705,7,PLAIN,often,RemainSelf,often
6705,8,PLAIN,emulate,RemainSelf,emulate
6705,9,PLAIN,Native,RemainSelf,Native
6705,10,PLAIN,American,RemainSelf,American
6705,11,PLAIN,traditional,RemainSelf,traditional
6705,12,PLAIN,crafts,RemainSelf,crafts
6705,13,PUNCT,.,RemainSelf,.
6706,0,PUNCT,"""",RemainSelf,""""
6706,1,PLAIN,Preservationists,RemainSelf,Preservationists
6706,2,PLAIN,identify,RemainSelf,identify
6706,3,LETTERS,NC's,ToBeNormalized,n c's
6706,4,PLAIN,oldest,RemainSelf,oldest
6706,5,PLAIN,house,RemainSelf,house
6706,6,PUNCT,"""",RemainSelf,""""
6706,7,PUNCT,.,RemainSelf,.
6707,0,PLAIN,Former,RemainSelf,Former
6707,1,PLAIN,Indian,RemainSelf,Indian
6707,2,PLAIN,President,RemainSelf,President
6707,3,PLAIN,Abdul,RemainSelf,Abdul
6707,4,PLAIN,Kalam,RemainSelf,Kalam
6707,5,PLAIN,delivered,RemainSelf,delivered
6707,6,PLAIN,his,RemainSelf,his
6707,7,PLAIN,speech,RemainSelf,speech
6707,8,PLAIN,on,RemainSelf,on
6707,9,PLAIN,this,RemainSelf,this
6707,10,PLAIN,mosque,RemainSelf,mosque
6707,11,PUNCT,.,RemainSelf,.
6708,0,PLAIN,Rabbitstick,RemainSelf,Rabbitstick
6708,1,PLAIN,and,RemainSelf,and
6708,2,PLAIN,Winter,RemainSelf,Winter
6708,3,PLAIN,Count,RemainSelf,Count
6708,4,PLAIN,Primitive,RemainSelf,Primitive
6708,5,PLAIN,skills,RemainSelf,skills
6708,6,PLAIN,events,RemainSelf,events
6708,7,PLAIN,held,RemainSelf,held
6708,8,PLAIN,every,RemainSelf,every
6708,9,PLAIN,year,RemainSelf,year
6708,10,PLAIN,for,RemainSelf,for
6708,11,PLAIN,over,RemainSelf,over
6708,12,CARDINAL,25,ToBeNormalized,twenty five
6708,13,PLAIN,years,RemainSelf,years
6708,14,PUNCT,.,RemainSelf,.
6709,0,PLAIN,Laws,RemainSelf,Laws
6709,1,PLAIN,explicitly,RemainSelf,explicitly
6709,2,PLAIN,deny,RemainSelf,deny
6709,3,PLAIN,abortion,RemainSelf,abortion
6709,4,PLAIN,to,RemainSelf,to
6709,5,PLAIN,families,RemainSelf,families
6709,6,PLAIN,who,RemainSelf,who
6709,7,PLAIN,fear,RemainSelf,fear
6709,8,PLAIN,financial,RemainSelf,financial
6709,9,PLAIN,instability,RemainSelf,instability
6709,10,PLAIN,or,RemainSelf,or
6709,11,PLAIN,an,RemainSelf,an
6709,12,PLAIN,inability,RemainSelf,inability
6709,13,PLAIN,to,RemainSelf,to
6709,14,PLAIN,provide,RemainSelf,provide
6709,15,PLAIN,the,RemainSelf,the
6709,16,PLAIN,child,RemainSelf,child
6709,17,PLAIN,with,RemainSelf,with
6709,18,PLAIN,education,RemainSelf,education
6709,19,PUNCT,.,RemainSelf,.
6710,0,PLAIN,Archived,RemainSelf,Archived
6710,1,PLAIN,from,RemainSelf,from
6710,2,PLAIN,the,RemainSelf,the
6710,3,PLAIN,original,RemainSelf,original
6710,4,PLAIN,on,RemainSelf,on
6710,5,DATE,2004-06-16,ToBeNormalized,the sixteenth of june two thousand four
6710,6,PUNCT,.,RemainSelf,.
6711,0,PLAIN,Noise,RemainSelf,Noise
6711,1,PUNCT,:,RemainSelf,:
6711,2,PLAIN,Credo,RemainSelf,Credo
6711,3,PLAIN,has,RemainSelf,has
6711,4,PLAIN,slightly,RemainSelf,slightly
6711,5,PLAIN,less,RemainSelf,less
6711,6,PLAIN,noise,RemainSelf,noise
6711,7,PLAIN,in,RemainSelf,in
6711,8,PLAIN,high,RemainSelf,high
6711,9,PLAIN,ISO,ToBeNormalized,i s o
6711,10,PLAIN,than,RemainSelf,than
6711,11,PLAIN,Aptus,RemainSelf,Aptus
6711,12,PLAIN,in,RemainSelf,in
6711,13,PLAIN,normal,RemainSelf,normal
6711,14,PLAIN,length,RemainSelf,length
6711,15,PLAIN,exposures,RemainSelf,exposures
6711,16,PUNCT,.,RemainSelf,.
6712,0,PLAIN,For,RemainSelf,For
6712,1,PLAIN,example,RemainSelf,example
6712,2,PUNCT,",",RemainSelf,","
6712,3,PLAIN,a,RemainSelf,a
6712,4,PLAIN,musical,RemainSelf,musical
6712,5,PLAIN,theatre,ToBeNormalized,theater
6712,6,PLAIN,conductor,RemainSelf,conductor
6712,7,PLAIN,may,RemainSelf,may
6712,8,PLAIN,add,RemainSelf,add
6712,9,PLAIN,violins,RemainSelf,violins
6712,10,PLAIN,to,RemainSelf,to
6712,11,PLAIN,obtain,RemainSelf,obtain
6712,12,PLAIN,a,RemainSelf,a
6712,13,PUNCT,"""",RemainSelf,""""
6712,14,PLAIN,lusher,RemainSelf,lusher
6712,15,PUNCT,"""",RemainSelf,""""
6712,16,PLAIN,or,RemainSelf,or
6712,17,PLAIN,fuller,RemainSelf,fuller
6712,18,PLAIN,string,RemainSelf,string
6712,19,PLAIN,tone,RemainSelf,tone
6712,20,PUNCT,.,RemainSelf,.
6713,0,PLAIN,Queensland,RemainSelf,Queensland
6713,1,PLAIN,Lions,RemainSelf,Lions
6713,2,PLAIN,held,RemainSelf,held
6713,3,PLAIN,a,RemainSelf,a
6713,4,PLAIN,majority,RemainSelf,majority
6713,5,PLAIN,share,RemainSelf,share
6713,6,PLAIN,in,RemainSelf,in
6713,7,PLAIN,the,RemainSelf,the
6713,8,PLAIN,club,RemainSelf,club
6713,9,PLAIN,through,RemainSelf,through
6713,10,PLAIN,to,RemainSelf,to
6713,11,DATE,2008,ToBeNormalized,two thousand eight
6713,12,PUNCT,.,RemainSelf,.
6714,0,PLAIN,Retrieved,RemainSelf,Retrieved
6714,1,DATE,23 February 2012,ToBeNormalized,the twenty third of february twenty twelve
6714,2,PUNCT,.,RemainSelf,.
6715,0,PLAIN,She,RemainSelf,She
6715,1,PLAIN,was,RemainSelf,was
6715,2,PLAIN,awarded,RemainSelf,awarded
6715,3,PLAIN,as,RemainSelf,as
6715,4,PLAIN,a,RemainSelf,a
6715,5,PLAIN,Member,RemainSelf,Member
6715,6,PLAIN,of,RemainSelf,of
6715,7,PLAIN,the,RemainSelf,the
6715,8,PLAIN,Order,RemainSelf,Order
6715,9,PLAIN,of,RemainSelf,of
6715,10,PLAIN,Canada,RemainSelf,Canada
6715,11,PLAIN,in,RemainSelf,in
6715,12,DATE,2015,ToBeNormalized,twenty fifteen
6715,13,PUNCT,.,RemainSelf,.
6716,0,PUNCT,"""",RemainSelf,""""
6716,1,PLAIN,Best,RemainSelf,Best
6716,2,PLAIN,Places,RemainSelf,Places
6716,3,PLAIN,to,RemainSelf,to
6716,4,PLAIN,Live,RemainSelf,Live
6716,5,DATE,2010,ToBeNormalized,twenty ten
6716,6,PUNCT,"""",RemainSelf,""""
6716,7,PUNCT,.,RemainSelf,.
6717,0,PLAIN,Gaston,RemainSelf,Gaston
6717,1,PLAIN,I,ToBeNormalized,one
6717,2,PLAIN,sent,RemainSelf,sent
6717,3,PLAIN,an,RemainSelf,an
6717,4,PLAIN,envoy,RemainSelf,envoy
6717,5,PLAIN,to,RemainSelf,to
6717,6,PLAIN,the,RemainSelf,the
6717,7,PLAIN,pope,RemainSelf,pope
6717,8,PLAIN,to,RemainSelf,to
6717,9,PLAIN,request,RemainSelf,request
6717,10,PLAIN,a,RemainSelf,a
6717,11,PLAIN,repudiation,RemainSelf,repudiation
6717,12,PLAIN,authorization,RemainSelf,authorization
6717,13,PLAIN,against,RemainSelf,against
6717,14,PLAIN,Ferdinande,RemainSelf,Ferdinande
6717,15,PUNCT,.,RemainSelf,.
6718,0,PLAIN,The,RemainSelf,The
6718,1,PLAIN,Polonaise,RemainSelf,Polonaise
6718,2,PLAIN,Movement,RemainSelf,Movement
6718,3,PLAIN,is,RemainSelf,is
6718,4,PLAIN,key,RemainSelf,key
6718,5,PLAIN,for,RemainSelf,for
6718,6,PLAIN,the,RemainSelf,the
6718,7,PLAIN,formation,RemainSelf,formation
6718,8,PLAIN,of,RemainSelf,of
6718,9,PLAIN,the,RemainSelf,the
6718,10,PLAIN,primitive,RemainSelf,primitive
6718,11,PLAIN,streak,RemainSelf,streak
6718,12,PUNCT,.,RemainSelf,.
6719,0,PLAIN,The,RemainSelf,The
6719,1,PLAIN,novel,RemainSelf,novel
6719,2,PLAIN,was,RemainSelf,was
6719,3,PLAIN,licensed,RemainSelf,licensed
6719,4,PLAIN,for,RemainSelf,for
6719,5,PLAIN,an,RemainSelf,an
6719,6,PLAIN,English,RemainSelf,English
6719,7,PLAIN,language,RemainSelf,language
6719,8,PLAIN,release,RemainSelf,release
6719,9,PLAIN,in,RemainSelf,in
6719,10,PLAIN,North,RemainSelf,North
6719,11,PLAIN,America,RemainSelf,America
6719,12,PLAIN,by,RemainSelf,by
6719,13,PLAIN,Digital,RemainSelf,Digital
6719,14,PLAIN,Manga,RemainSelf,Manga
6719,15,PLAIN,Publishing,RemainSelf,Publishing
6719,16,PUNCT,(,RemainSelf,(
6719,17,LETTERS,DMP,ToBeNormalized,d m p
6719,18,PUNCT,),RemainSelf,)
6719,19,PUNCT,.,RemainSelf,.
6720,0,PUNCT,"""",RemainSelf,""""
6720,1,PLAIN,Ida,RemainSelf,Ida
6720,2,PLAIN,Lupino,RemainSelf,Lupino
6720,3,PLAIN,and,RemainSelf,and
6720,4,PLAIN,Howard,RemainSelf,Howard
6720,5,PLAIN,Duff,RemainSelf,Duff
6720,6,PUNCT,"""",RemainSelf,""""
6720,7,PUNCT,.,RemainSelf,.
6721,0,DATE,23 April 2008,ToBeNormalized,the twenty third of april two thousand eight
6721,1,PUNCT,.,RemainSelf,.
6722,0,PUNCT,"""",RemainSelf,""""
6722,1,PLAIN,Mac,RemainSelf,Mac
6722,2,PLAIN,Brunson,RemainSelf,Brunson
6722,3,PUNCT,:,RemainSelf,:
6722,4,PLAIN,What,RemainSelf,What
6722,5,PLAIN,Jesus,RemainSelf,Jesus
6722,6,PLAIN,would,RemainSelf,would
6722,7,PLAIN,do,RemainSelf,do
6722,8,PLAIN,about,RemainSelf,about
6722,9,PLAIN,gay,RemainSelf,gay
6722,10,PLAIN,rights,RemainSelf,rights
6722,11,PUNCT,"""",RemainSelf,""""
6722,12,PUNCT,.,RemainSelf,.
6723,0,LETTERS,M.D.,ToBeNormalized,m d
6723,1,PLAIN,Publications,RemainSelf,Publications
6723,2,PLAIN,pvt,ToBeNormalized,private
6724,0,PLAIN,Abortion,RemainSelf,Abortion
6724,1,PLAIN,in,RemainSelf,in
6724,2,PLAIN,Slovakia,RemainSelf,Slovakia
6724,3,PLAIN,was,RemainSelf,was
6724,4,PLAIN,fully,RemainSelf,fully
6724,5,PLAIN,legalized,RemainSelf,legalized
6724,6,PLAIN,on,RemainSelf,on
6724,7,DATE,23 October 1986,ToBeNormalized,the twenty third of october nineteen eighty six
6724,8,PUNCT,.,RemainSelf,.
6725,0,PUNCT,"""",RemainSelf,""""
6725,1,PLAIN,Petkovic,RemainSelf,Petkovic
6725,2,PLAIN,puts,RemainSelf,puts
6725,3,PLAIN,faith,RemainSelf,faith
6725,4,PLAIN,in,RemainSelf,in
6725,5,PLAIN,new,RemainSelf,new
6725,6,PLAIN,faces,RemainSelf,faces
6725,7,PUNCT,"""",RemainSelf,""""
6725,8,PUNCT,.,RemainSelf,.
6726,0,PLAIN,Pineapple,RemainSelf,Pineapple
6726,1,PLAIN,Dance,RemainSelf,Dance
6726,2,PLAIN,Studios,RemainSelf,Studios
6726,3,PLAIN,was,RemainSelf,was
6726,4,PLAIN,sold,RemainSelf,sold
6726,5,PLAIN,around,RemainSelf,around
6726,6,PLAIN,the,RemainSelf,the
6726,7,PLAIN,world,RemainSelf,world
6726,8,PLAIN,and,RemainSelf,and
6726,9,PLAIN,airs,RemainSelf,airs
6726,10,PLAIN,on,RemainSelf,on
6726,11,PLAIN,the,RemainSelf,the
6726,12,LETTERS,US,ToBeNormalized,u s
6726,13,PLAIN,network,RemainSelf,network
6726,14,PLAIN,Ovation,RemainSelf,Ovation
6726,15,PLAIN,since,RemainSelf,since
6726,16,DATE,28 September 2014,ToBeNormalized,the twenty eighth of september twenty fourteen
6726,17,PUNCT,.,RemainSelf,.
6727,0,PLAIN,The,RemainSelf,The
6727,1,PLAIN,type,RemainSelf,type
6727,2,PLAIN,of,RemainSelf,of
6727,3,PLAIN,editing,RemainSelf,editing
6727,4,PLAIN,is,RemainSelf,is
6727,5,PLAIN,a,RemainSelf,a
6727,6,PLAIN,cytidine,RemainSelf,cytidine
6727,7,PLAIN,to,RemainSelf,to
6727,8,PLAIN,uridine,RemainSelf,uridine
6727,9,PUNCT,(,RemainSelf,(
6727,10,PLAIN,C,RemainSelf,C
6727,11,PLAIN,to,RemainSelf,to
6727,12,PLAIN,U,RemainSelf,U
6727,13,PUNCT,),RemainSelf,)
6727,14,PLAIN,site,RemainSelf,site
6727,15,PLAIN,specific,RemainSelf,specific
6727,16,PLAIN,deamination,RemainSelf,deamination
6727,17,PUNCT,.,RemainSelf,.
6728,0,PLAIN,His,RemainSelf,His
6728,1,PLAIN,papal,RemainSelf,papal
6728,2,PLAIN,tiara,RemainSelf,tiara
6728,3,PLAIN,was,RemainSelf,was
6728,4,PLAIN,given,RemainSelf,given
6728,5,PLAIN,to,RemainSelf,to
6728,6,PLAIN,him,RemainSelf,him
6728,7,PLAIN,in,RemainSelf,in
6728,8,DATE,1959,ToBeNormalized,nineteen fifty nine
6728,9,PUNCT,.,RemainSelf,.
6729,0,DATE,2010,ToBeNormalized,twenty ten
6729,1,PLAIN,Census,RemainSelf,Census
6729,2,PLAIN,of,RemainSelf,of
6729,3,PLAIN,Population,RemainSelf,Population
6729,4,PLAIN,and,RemainSelf,and
6729,5,PLAIN,Housing,RemainSelf,Housing
6729,6,PUNCT,.,RemainSelf,.
6730,0,LETTERS,NC,ToBeNormalized,n c
6730,1,PLAIN,Department,RemainSelf,Department
6730,2,PLAIN,of,RemainSelf,of
6730,3,PLAIN,Public,RemainSelf,Public
6730,4,PLAIN,Instruction,RemainSelf,Instruction
6730,5,PUNCT,.,RemainSelf,.
6731,0,PLAIN,New,RemainSelf,New
6731,1,PLAIN,York,RemainSelf,York
6731,2,PUNCT,:,RemainSelf,:
6731,3,PLAIN,Oxford,RemainSelf,Oxford
6731,4,PLAIN,University,RemainSelf,University
6731,5,PLAIN,Press,RemainSelf,Press
6731,6,PUNCT,.,RemainSelf,.
6732,0,PLAIN,Larger,RemainSelf,Larger
6732,1,PLAIN,tumors,RemainSelf,tumors
6732,2,PLAIN,may,RemainSelf,may
6732,3,PLAIN,have,RemainSelf,have
6732,4,PLAIN,their,RemainSelf,their
6732,5,PLAIN,growth,RemainSelf,growth
6732,6,PLAIN,slowed,RemainSelf,slowed
6732,7,PLAIN,with,RemainSelf,with
6732,8,PLAIN,chemotherapy,RemainSelf,chemotherapy
6732,9,PLAIN,and,RemainSelf,and
6732,10,PLAIN,radiation,RemainSelf,radiation
6732,11,PLAIN,therapy,RemainSelf,therapy
6732,12,PUNCT,.,RemainSelf,.
6733,0,PLAIN,One,RemainSelf,One
6733,1,PLAIN,is,RemainSelf,is
6733,2,PLAIN,a,RemainSelf,a
6733,3,PLAIN,long,RemainSelf,long
6733,4,PLAIN,lasting,RemainSelf,lasting
6733,5,PLAIN,attractive,RemainSelf,attractive
6733,6,PLAIN,chemical,RemainSelf,chemical
6733,7,PLAIN,that,RemainSelf,that
6733,8,PLAIN,is,RemainSelf,is
6733,9,PLAIN,used,RemainSelf,used
6733,10,PLAIN,to,RemainSelf,to
6733,11,PLAIN,build,RemainSelf,build
6733,12,PLAIN,a,RemainSelf,a
6733,13,PLAIN,trail,RemainSelf,trail
6733,14,PLAIN,network,RemainSelf,network
6733,15,PUNCT,.,RemainSelf,.
6734,0,PLAIN,New,RemainSelf,New
6734,1,PLAIN,York,RemainSelf,York
6734,2,PUNCT,:,RemainSelf,:
6734,3,PLAIN,Barnes,RemainSelf,Barnes
6734,4,VERBATIM,&,ToBeNormalized,and
6734,5,PLAIN,Noble,RemainSelf,Noble
6734,6,PUNCT,.,RemainSelf,.
6735,0,PLAIN,He,RemainSelf,He
6735,1,PLAIN,was,RemainSelf,was
6735,2,PLAIN,rewarded,RemainSelf,rewarded
6735,3,PLAIN,for,RemainSelf,for
6735,4,PLAIN,several,RemainSelf,several
6735,5,PLAIN,good,RemainSelf,good
6735,6,PLAIN,displays,RemainSelf,displays
6735,7,PLAIN,with,RemainSelf,with
6735,8,PLAIN,a,RemainSelf,a
6735,9,PLAIN,new,RemainSelf,new
6735,10,CARDINAL,18,ToBeNormalized,eighteen
6735,11,VERBATIM,-,RemainSelf,-
6735,12,PLAIN,month,RemainSelf,month
6735,13,PLAIN,professional,RemainSelf,professional
6735,14,PLAIN,contract,RemainSelf,contract
6735,15,PLAIN,in,RemainSelf,in
6735,16,DATE,January 2008,ToBeNormalized,january two thousand eight
6735,17,PUNCT,.,RemainSelf,.
6736,0,PLAIN,Without,RemainSelf,Without
6736,1,PLAIN,the,RemainSelf,the
6736,2,PLAIN,brand,RemainSelf,brand
6736,3,PLAIN,name,RemainSelf,name
6736,4,PLAIN,Pineapple,RemainSelf,Pineapple
6736,5,PLAIN,Dance,RemainSelf,Dance
6736,6,PLAIN,Studios,RemainSelf,Studios
6736,7,PLAIN,the,RemainSelf,the
6736,8,PLAIN,show,RemainSelf,show
6736,9,PLAIN,never,RemainSelf,never
6736,10,PLAIN,took,RemainSelf,took
6736,11,PLAIN,off,RemainSelf,off
6736,12,PLAIN,and,RemainSelf,and
6736,13,PLAIN,was,RemainSelf,was
6736,14,PLAIN,canceled,RemainSelf,canceled
6736,15,PLAIN,after,RemainSelf,after
6736,16,PLAIN,one,RemainSelf,one
6736,17,PLAIN,season,RemainSelf,season
6736,18,PUNCT,.,RemainSelf,.
6737,0,PLAIN,Microsoft,RemainSelf,Microsoft
6737,1,PLAIN,Presspass,RemainSelf,Presspass
6737,2,PUNCT,:,RemainSelf,:
6737,3,PLAIN,Microsoft,RemainSelf,Microsoft
6737,4,PLAIN,Gives,RemainSelf,Gives
6737,5,PLAIN,Mobile,RemainSelf,Mobile
6737,6,PLAIN,Devices,RemainSelf,Devices
6737,7,PLAIN,a,RemainSelf,a
6737,8,PLAIN,New,RemainSelf,New
6737,9,PLAIN,VoiceRotham,RemainSelf,VoiceRotham
6737,10,PUNCT,",",RemainSelf,","
6737,11,PLAIN,Wilson,RemainSelf,Wilson
6737,12,PUNCT,(,RemainSelf,(
6737,13,DATE,29 April 2009,ToBeNormalized,the twenty ninth of april two thousand nine
6737,14,PUNCT,),RemainSelf,)
6737,15,PUNCT,.,RemainSelf,.
6738,0,PLAIN,Retrieved,RemainSelf,Retrieved
6738,1,DATE,5 October 2011,ToBeNormalized,the fifth of october twenty eleven
6738,2,PUNCT,.,RemainSelf,.
6739,0,PLAIN,Retrieved,RemainSelf,Retrieved
6739,1,DATE,22 July 2011,ToBeNormalized,the twenty second of july twenty eleven
6739,2,PUNCT,.,RemainSelf,.
6740,0,PLAIN,Platt,RemainSelf,Platt
6740,1,PUNCT,",",RemainSelf,","
6740,2,PLAIN,Colin,RemainSelf,Colin
6740,3,PUNCT,(,RemainSelf,(
6740,4,DATE,1996,ToBeNormalized,nineteen ninety six
6740,5,PUNCT,),RemainSelf,)
6740,6,PUNCT,.,RemainSelf,.
6741,0,PLAIN,The,RemainSelf,The
6741,1,PLAIN,two,RemainSelf,two
6741,2,PLAIN,major,RemainSelf,major
6741,3,PLAIN,risk,RemainSelf,risk
6741,4,PLAIN,factors,RemainSelf,factors
6741,5,PLAIN,for,RemainSelf,for
6741,6,PLAIN,esophageal,RemainSelf,esophageal
6741,7,PLAIN,squamous,RemainSelf,squamous
6741,8,PLAIN,cell,RemainSelf,cell
6741,9,PLAIN,carcinoma,RemainSelf,carcinoma
6741,10,PLAIN,are,RemainSelf,are
6741,11,PLAIN,tobacco,RemainSelf,tobacco
6741,12,PUNCT,(,RemainSelf,(
6741,13,PLAIN,smoking,RemainSelf,smoking
6741,14,PLAIN,or,RemainSelf,or
6741,15,PLAIN,chewing,RemainSelf,chewing
6741,16,PUNCT,),RemainSelf,)
6741,17,PLAIN,and,RemainSelf,and
6741,18,PLAIN,alcohol,RemainSelf,alcohol
6741,19,PUNCT,.,RemainSelf,.
6742,0,PLAIN,During,RemainSelf,During
6742,1,PLAIN,the,RemainSelf,the
6742,2,DATE,1770s,ToBeNormalized,seventeen seventies
6742,3,PLAIN,Walker,RemainSelf,Walker
6742,4,PLAIN,published,RemainSelf,published
6742,5,PLAIN,articles,RemainSelf,articles
6742,6,PLAIN,in,RemainSelf,in
6742,7,PLAIN,the,RemainSelf,the
6742,8,PLAIN,Scots,RemainSelf,Scots
6742,9,PLAIN,Magazine,RemainSelf,Magazine
6742,10,PLAIN,and,RemainSelf,and
6742,11,PLAIN,the,RemainSelf,the
6742,12,PLAIN,Philosophical,RemainSelf,Philosophical
6742,13,PLAIN,Transactions,RemainSelf,Transactions
6742,14,PUNCT,.,RemainSelf,.
6743,0,PLAIN,Il,RemainSelf,Il
6743,1,PLAIN,est,RemainSelf,est
6743,2,PLAIN,ressuscité,RemainSelf,ressuscité
6743,3,PUNCT,",",RemainSelf,","
6743,4,PLAIN,La,RemainSelf,La
6743,5,PLAIN,foi,RemainSelf,foi
6743,6,PLAIN,catholique,RemainSelf,catholique
6743,7,PLAIN,expliquée,RemainSelf,expliquée
6743,8,PLAIN,a,RemainSelf,a
